,time,/Pкха,Pпха1,t1впг,/t1пг,t2кха,/t2пг,/t3пг,/t4пг,/t5пг,/t6пг,/t7пг,впг'',tвпг',tпха1
1970-01-01 00:27:25,38101.914,0.272,0.365,112.416,104.23899999999999,65.05,105.64399999999999,101.81,107.374,99.022,106.154,100.208,106.47399999999999,121.492,92.39399999999999
1970-01-01 00:27:27,38104.903,0.27399999999999997,0.365,112.46799999999999,104.185,65.05,105.64399999999999,101.81,107.374,99.022,106.09200000000001,100.693,106.551,121.57,92.39399999999999
1970-01-01 00:27:31,38107.918,0.273,0.366,112.46799999999999,104.185,65.05,105.814,101.43299999999999,107.49,99.399,106.146,100.42399999999999,106.551,121.57,92.42
1970-01-01 00:27:34,38110.911,0.273,0.366,112.51899999999999,104.301,65.075,105.814,101.43299999999999,107.49,99.29899999999999,106.146,100.53200000000001,106.551,121.595,92.42
1970-01-01 00:27:37,38113.917,0.273,0.366,112.51899999999999,104.40100000000001,65.075,105.76,101.271,107.48200000000001,99.07600000000001,106.262,100.485,106.551,121.595,92.471
1970-01-01 00:27:40,38116.918,0.27399999999999997,0.366,112.596,104.40100000000001,65.101,105.76,101.271,107.48200000000001,99.515,106.417,100.485,106.62799999999999,121.647,92.471
1970-01-01 00:27:43,38119.921,0.27399999999999997,0.36700000000000005,112.596,104.23899999999999,65.101,105.75200000000001,101.163,107.428,99.62299999999999,106.363,100.809,106.62799999999999,121.647,92.49700000000001
1970-01-01 00:27:46,38122.912000000004,0.27399999999999997,0.36700000000000005,112.648,104.23899999999999,65.126,105.75200000000001,101.163,107.428,99.561,106.42399999999999,100.755,106.679,121.72399999999999,92.49700000000001
1970-01-01 00:27:49,38125.915,0.275,0.36700000000000005,112.648,104.51700000000001,65.126,105.914,101.43299999999999,107.374,99.676,106.208,101.133,106.679,121.72399999999999,92.54799999999999
1970-01-01 00:27:52,38128.912000000004,0.275,0.368,112.699,104.51700000000001,65.15100000000001,105.914,101.43299999999999,107.374,99.461,106.154,101.241,106.73100000000001,121.77600000000001,92.54799999999999
1970-01-01 00:27:55,38131.921,0.27399999999999997,0.368,112.699,104.509,65.15100000000001,105.92200000000001,101.163,107.48200000000001,99.78399999999999,106.478,101.079,106.73100000000001,121.802,92.65
1970-01-01 00:27:58,38134.919,0.27399999999999997,0.368,112.751,104.509,65.17699999999999,105.92200000000001,101.163,107.48200000000001,99.78399999999999,106.53200000000001,101.456,106.78200000000001,121.802,92.676
1970-01-01 00:28:01,38137.907999999996,0.276,0.368,112.751,104.509,65.17699999999999,105.976,101.91799999999999,107.48200000000001,99.515,106.53200000000001,101.618,106.78200000000001,121.854,92.676
1970-01-01 00:28:04,38140.912000000004,0.275,0.368,112.802,104.509,65.202,105.976,101.91799999999999,107.48200000000001,99.561,106.316,101.67200000000001,106.834,121.854,92.70100000000001
1970-01-01 00:28:07,38143.921,0.275,0.369,112.854,104.571,65.202,106.084,101.756,107.76,99.461,106.478,101.67200000000001,106.834,121.905,92.70100000000001
1970-01-01 00:28:09,38146.9,0.276,0.368,112.854,104.571,65.227,106.084,101.756,107.76,99.73,106.42399999999999,101.67200000000001,106.911,121.905,92.77799999999999
1970-01-01 00:28:13,38149.915,0.27699999999999997,0.369,112.905,104.617,65.227,105.976,101.756,107.48200000000001,99.838,106.478,101.78,106.911,121.95700000000001,92.77799999999999
1970-01-01 00:28:16,38152.911,0.276,0.369,112.905,104.617,65.253,105.976,101.756,107.48200000000001,99.946,106.53200000000001,103.723,106.936,121.95700000000001,92.804
1970-01-01 00:28:19,38155.91,0.276,0.369,112.95700000000001,104.787,65.253,106.184,101.38600000000001,107.706,99.676,106.641,104.37100000000001,106.936,122.008,92.804
1970-01-01 00:28:22,38158.914,0.27699999999999997,0.369,112.95700000000001,104.787,65.304,106.184,101.38600000000001,107.806,99.838,106.749,104.155,106.988,122.008,92.855
1970-01-01 00:28:25,38161.917,0.27699999999999997,0.37,113.008,104.725,65.304,106.19200000000001,101.38600000000001,107.806,99.89200000000001,106.749,103.993,106.988,122.06,92.855
1970-01-01 00:28:28,38164.919,0.27699999999999997,0.37,113.008,104.725,65.329,106.19200000000001,101.38600000000001,107.544,99.78399999999999,106.965,103.885,107.039,122.11200000000001,92.906
1970-01-01 00:28:31,38167.909,0.27699999999999997,0.37,113.06,104.949,65.329,106.022,102.296,107.544,99.78399999999999,106.749,103.615,107.039,122.11200000000001,92.906
1970-01-01 00:28:34,38170.911,0.278,0.37,113.06,104.949,65.38,106.022,102.296,107.914,100.162,106.749,103.45299999999999,107.09100000000001,122.13799999999999,92.95700000000001
1970-01-01 00:28:37,38173.913,0.278,0.371,113.111,104.949,65.38,106.3,102.18799999999999,107.914,99.78399999999999,106.85700000000001,102.104,107.14200000000001,122.13799999999999,92.95700000000001
1970-01-01 00:28:40,38176.922999999995,0.278,0.371,113.111,104.949,65.405,106.3,101.54799999999999,107.814,100.054,106.85700000000001,102.104,107.14200000000001,122.189,92.98299999999999
1970-01-01 00:28:43,38179.91,0.278,0.371,113.163,104.895,65.405,106.3,101.54799999999999,107.814,99.78399999999999,106.965,101.88799999999999,107.193,122.189,92.98299999999999
1970-01-01 00:28:46,38182.917,0.27899999999999997,0.371,113.163,104.895,65.43,106.3,101.656,107.86,100.10799999999999,106.911,101.834,107.193,122.215,93.03399999999999
1970-01-01 00:28:49,38185.916,0.278,0.37200000000000005,113.189,104.84100000000001,65.43,106.416,101.656,107.86,100.0,107.027,101.94200000000001,107.245,122.215,93.03399999999999
1970-01-01 00:28:52,38188.919,0.278,0.371,113.189,104.84100000000001,65.48100000000001,106.416,101.756,108.24700000000001,100.37799999999999,106.965,101.618,107.245,122.26700000000001,93.085
1970-01-01 00:28:55,38191.913,0.28,0.371,113.24,104.895,65.48100000000001,106.292,101.756,108.24700000000001,100.37799999999999,106.803,101.35600000000001,107.271,122.26700000000001,93.085
1970-01-01 00:28:58,38194.91,0.27899999999999997,0.37200000000000005,113.24,104.895,65.532,106.462,102.52,108.131,100.21600000000001,106.749,101.079,107.271,122.29299999999999,93.13600000000001
1970-01-01 00:29:01,38197.917,0.27899999999999997,0.37200000000000005,113.292,104.95700000000001,65.532,106.462,102.52,108.131,100.21600000000001,106.803,100.917,107.322,122.344,93.13600000000001
1970-01-01 00:29:04,38200.91,0.27899999999999997,0.37200000000000005,113.292,104.95700000000001,65.532,106.292,102.25,108.193,100.539,106.911,101.295,107.322,122.344,93.162
